learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_cb,6d,29,1.142265983897957,0.0969047967844591,1.1613636024954077,0.1162809701518681,-0.01909761859745074,-0.019376173367409003
x_rf,1d,0,1.1781405706234993,0.16579323359663,1.1781405706234993,0.16579323359663,0.0,0.0
x_rf,1d,1,1.141406184954499,0.3002209143493462,1.141406184954499,0.3002209143493462,0.0,0.0
x_rf,1d,2,1.2617232011372066,0.1026037187624022,1.2617232011372066,0.1026037187624022,0.0,0.0
x_rf,1d,3,1.1885503105616504,0.2722459750893135,1.1885503105616504,0.2722459750893135,0.0,0.0
x_rf,1d,4,1.228742783224071,0.1338193717647784,1.228742783224071,0.1338193717647784,0.0,0.0
x_rf,1d,5,1.2145392519481308,0.1165382285356931,1.2145392519481308,0.1165382285356931,0.0,0.0
x_rf,1d,6,1.1683348825679214,0.1718924641927267,1.1683348825679214,0.1718924641927267,0.0,0.0
x_rf,1d,7,1.2396710015849457,0.1083597009105018,1.2396710015849457,0.1083597009105018,0.0,0.0
x_rf,1d,8,1.2395131708285625,0.1735367163492621,1.2395131708285625,0.1735367163492621,0.0,0.0
x_rf,1d,9,1.218600485653729,0.1682925344460148,1.218600485653729,0.1682925344460148,0.0,0.0
x_rf,1d,10,1.1823357896609377,0.1486761505483264,1.1823357896609377,0.1486761505483264,0.0,0.0
x_rf,1d,11,1.1832861257119152,0.0872140838019462,1.1832861257119152,0.0872140838019462,0.0,0.0
x_rf,1d,12,1.3025466705045112,0.1432801962056982,1.3025466705045112,0.1432801962056982,0.0,0.0
x_rf,1d,13,1.1753473509228545,0.1416970248682955,1.1753473509228545,0.1416970248682955,0.0,0.0
x_rf,1d,14,1.1930626936004078,0.0999692988405472,1.1930626936004078,0.0999692988405472,0.0,0.0
x_rf,1d,15,1.2581138044459887,0.1064949911253184,1.2581138044459887,0.1064949911253184,0.0,0.0
x_rf,1d,16,1.2787174616148145,0.1674176170012982,1.2787174616148145,0.1674176170012982,0.0,0.0
x_rf,1d,17,1.2127156899336429,0.1451868745757626,1.2127156899336429,0.1451868745757626,0.0,0.0
x_rf,1d,18,1.244511761367059,0.0868923697673485,1.244511761367059,0.0868923697673485,0.0,0.0
